﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:78SnWZzEQ0tMhPeLpNhNZA","The South Has Spoiled Me (feat Brian Fallon of The Gaslight Anthem)","Chamberlain","Raise It High","1","2","228869","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2uo56kiTkKQMwO3c5eTT54","Friday Night","Emil Bulls","The Southern Comfort","1","12","251080","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0Uz7yFyjgi83SK7EfiG1Dw","Bow And Arrow - Alternate Version","Reuben And The Dark","Funeral Sky (Deluxe)","1","15","240639","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0mHmIiOqGhAttmJALd2MuW","Roots","Imagine Dragons","Roots","1","1","174506","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3oHaAA7eHHV19VMlSfY4Tz","Words Like Fire (Radio Version)","Death Valley Dreams","Words Like Fire (Radio Version)","1","1","186392","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4xJWfVNC52PSK5ObyOKQsw","You and I","Pvris","White Noise (Deluxe Version)","1","1","270000","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7bEDDsy2LFC0KSqhZp5nPE","Sweet Disaster","DREAMERS","This Album Does Not Exist","1","3","205173","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7v7J8r7a5oExrgZqSvXZyI","Barren Lands of the Modern Dinosaur","If These Trees Could Talk","Red Forest","1","3","359586","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7MZM9KhwGQG8QJ4BycsnQn","A Gallant Gentleman","We Lost The Sea","Departure Songs","1","1","364986","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4llDF3RuBQYj2nkjTCJY4w","Quiet","This Will Destroy You","Young Mountain","1","1","293173","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:69QoB2je3pKldFoxXuBOAu","Your Hand In Mine","Explosions In The Sky","Rough Trade Shops: 15 Years Of Bella Union Records","1","11","495912","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3zr2s3o2Ye1j6t0ZMdoUYi","Song For Zula","Phosphorescent","Muchacho De Lujo (Deluxe Edition)","1","2","370200","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1HbIDb6dtXMb1zNWdstsae","Arriving Somewhere But Not Here","Porcupine Tree","Deadwing (Intl Download)","1","5","722200","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1SelvzeWuIm8n2yRUpFKl5","The Middle","Wet","The Middle / Turn Away","1","1","238173","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1y2BM9yyoQbuaeqcMFTRg9","Talk To Me","Thomas Azier","Talk To Me","1","1","235737","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6AQGlm2uDrOVXPVJE4hrNu","Lost In My Mind","The Head and the Heart","The Head And The Heart","1","7","259120","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6uFSls1Xd3U6Kt8yj3zVR0","Killing Me","Luke Sital-Singh","Killing Me","1","1","264480","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4fzOvzI5W4LLcGfMuQgYqt","These Days","Bon Jovi","These Days (Remastered)","1","4","387826","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3RaH9fxrZ541JcayzhcuzX","Second Nature","Stalking Gia","Second Nature","1","1","246609","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6kNMg11e0ApnTmExdayfA1","Crowded Places","Banks","Crowded Places","1","1","262259","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3pGthNGRHtQw2auSMhfHcv","Better","Skylar Fri","Better","1","1","213120","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2uVF1mSrNKWbruiVEBvhhv","Blinded","Emmit Fenn","Blinded","1","1","224279","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7uyaEum6HAl1oFgpj0KzXJ","Gold","Sir Sly","You Haunt Me","1","3","231760","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:40tAOP3DPqmVD6L1h45Jp6","My Way","Frank Sinatra","Ultimate Sinatra","1","22","274933","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Perfect","Ed Sheeran","÷ (Deluxe)","1","5","263400","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4MQrDMmsb9eXuZSAml1emZ","Aladdin","Future Islands","The Far Field","1","1","253493","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2jirOD3Qeprjrwjhr0Ulu8","L.I.F.E.G.O.E.S.O.N.","Noah And The Whale","Last Night On Earth","1","3","226946","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7JhTr0G0gr3ESY3B9uqPi4","Dig Down","Muse","Dig Down","1","1","228574","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6sDQ4uiWw9OdVrCXFLSlZt","Rap God","Eminem","The Marshall Mathers LP2 (Deluxe)","1","9","363521","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7My5AMVGC5KUYgsxZVOQUI","Lazarus","Porcupine Tree","Deadwing (Intl Download)","1","3","260613","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6yl8Es1tCYD9WdSkeVLFw4","You Shook Me All Night Long","AC/DC","Who Made Who","1","2","210880","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2MvIMgtWyK88OiPi0J8Dg3","Psychosocial","Slipknot","All Hope Is Gone","1","4","283400","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5bmlHGoCE6rBsGVHx7RDLi","Mistaken For Strangers","The National","Boxer","1","2","210960","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4JYyMs7TpnRXmXvRi1XhXy","Radio Nowhere","Bruce Springsteen","Magic","1","1","199066","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0dRdb2IIRJil2IW0Q9rYZC","I Miss You","blink-182","blink-182","1","3","227250","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6CkwMUt10cRbNtRz2R7jXm","Sure And Certain","Jimmy Eat World","Integrity Blues","1","2","215706","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2XTkpF9T2PKvcLgamGJGx1","Goodbye Angels","Red Hot Chili Peppers","The Getaway","1","5","268733","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:13G0k2hwfXSyyMOuvlZhaO","A Little Piece","The Jezabels","Dark Storm","1","4","255746","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6VvqMQ3RnG96SWw1p5IM5P","The Bridge","The Loved Ones","Build & Burn","1","3","207973","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4OPB8mfsNn4AGLakZ1EDur","Bug Eyes - Live","Dredg","Live At The Fillmore","1","2","293360","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5fZtRNrp6xHHEd5nFMGzN9","Misery - Single Version","Creeper","Misery","1","1","200899","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5HYonJKY0t9tPAtExyBuvr","Willow Tree","Twin Wild","Willow Tree","1","1","199412","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3JTyq3iifhKngAlGt9plBC","Misery","The Maine","Pioneer","1","7","233346","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:07Y6zipA7M5Q2gCNYcT9Xm","Just Like Me (feat. Stza Crack)","Chewing on Tinfoil, Stza Crack","Marrowbone Lane","1","3","258440","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6AYFKOPbmd12rUP5DalRwB","3 Rounds and a Sound","Blind Pilot","3 Rounds and a Sound","1","11","266960","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0llOzFbkvIRZuzXqOKCJJh","Breso","Chewing on Tinfoil","Get Rich Or Try Dyin'","1","1","209573","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0RWpEz87C8s4SJCflkJUmO","Language","Chewing on Tinfoil","Marrowbone Lane","1","2","173693","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6H6ea1ebIBaLsMEsh7vjpu","An Evening I Will Not Forget","Dermot Kennedy","An Evening I Will Not Forget","1","1","250000","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3JL1tiPfUdIul9qo1clvO9","All Who Remain","Beware Of Darkness","Orthodox [Bonus Track Version]","1","5","224460","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3eDR95KUpZLX5scBFXkFEV","Let's Pretend","Life Of Agony","The Complete Roadrunner Collection 1993-2000","2","5","238333","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:19YmvsVCetCBeVj6O2mljR","Still Breathing","Green Day","Revolution Radio","1","7","224760","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5Zt5q2j5OEdcR3HtwxivZQ","The Woodpile","Frightened Rabbit","Pedestrian Verse","1","4","207560","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1nzQhevxl2M0dahmllmQkf","Unthought Known","Pearl Jam","Backspacer","1","7","248666","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7GZJnxwgcgZqV1bEoFNuJq","Blank You Out","Seafret","Blank You Out","1","1","238915","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4qQ9zZyb8XmauE1PAymV1o","Fireworks","Beat!Beat!Beat!","Stars EP","1","3","214240","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2bVqNoVb1iMTI5ealMmU0G","Radio Protector","65daysofstatic","One Time For All Time","1","9","326186","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4ydPoUsc9pg0TKzjxe03Im","Me the Witness","Joey Cape","Stitch Puppy","1","1","232266","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:310d8Vawp5kYDYrGrrTAzl","King And Lionheart","Of Monsters and Men","My Head Is An Animal","1","2","273853","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6mORGLOz79w6VsCRLWYYuK","The Night We Met","Lord Huron","Strange Trails","1","14","208211","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0gOkGSWQ1qu7zXnF9ClkHP","The Mistake","AM Taxi","We Don't Stand a Chance","1","2","195440","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2AwPXDmMeUJGt2Ro5Ea10G","Save Yourself","Kaleo","A/B","1","9","273880","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3r9oBgIeWcl7aBp1YrWMtB","Comfort In Sound","Feeder","The Singles","1","8","217426","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:13nPEn7Yo8Pjgjt4KxRTZV","We Might Fall Apart","Disco Ensemble","First Aid Kit","1","2","268933","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7vTXk8VgTnjQYY8IbMBGLm","Airport for Lovers","The Holy","More Escher and Random Notes EP","1","2","370200","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0NJLExWrJmnhTMZqmgViU1","Roman Sky","Avenged Sevenfold","The Stage","1","9","300361","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5h4PJphkIF5MyluvMQMVzS","Free Things For Poor People","Infadels","Universe In Reverse","1","4","247173","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7IR7GUO0dUyUsBp7BfQ3vJ","Lean On Sheena","The Bouncing Souls","The Gold Record","1","8","200786","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3U3etRvPPuk20iiGaHZXZZ","Bitter Salt","Jake Bugg","On My One","1","7","187813","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1iTE3Vw1ohY1IrenTIPNJP","No, It Isn't","+44","When Your Heart Stops Beating","1","10","211301","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4vRu4FudS0kHviRGjtYpT8","I Like Not Knowing","Fatherson","I Am an Island","1","3","201450","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3oQggzwBp8hqUwgoUcb3wJ","There Is","Box Car Racer","Box Car Racer (Explicit Version)","1","10","196600","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0EQBlZYvZHY53Lb6nHbz4V","Black Feathers","Razz","With Your Hands We'll Conquer","1","1","260988","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5OUr3MuJQk8DjaHJ8T67FC","Faces","The Ratells","Faces","1","1","218666","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2ilUassySxNd8uQZi9z1xF","Going Out in Style","Dropkick Murphys","Going Out in Style","1","2","248585","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0hrh211HEFDbqIpG6znlwQ","I'd Lie For You (And That's the Truth)","Meat Loaf","Welcome To The Neighbourhood","1","2","401053","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4UrgDocbHywDZv2f3mBhCq","I'd Do Anything For Love (But I Won't Do That)","Meat Loaf","Bat Out Of Hell II: Back Into Hell...","1","1","721000","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:453Y710jBNx10BPE3yKvuw","4-15-13","Dropkick Murphys","11 Short Stories of Pain & Glory","1","10","287053","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1M6aur1BPiARDi92V16SSH","Broken Hymns","Dropkick Murphys","Going Out in Style","1","7","303333","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:12eYnBtIzU0nY5LhPx5g8G","Black Holes (Solid Ground)","The Blue Stones","Black Holes Demos","1","1","183978","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2372jirYd5oKE4utLQ8GV3","Permanent Sunlight","No Devotion","Permanence","1","2","276043","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1A4T3cm5mteRN0nz4AiY7P","Whisper","The Dear Hunter","Migrant (Deluxe)","1","2","240613","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5KubAwSuCHu4EEd5Q4kUsZ","Something Better","Canterbury","Heavy In The Day","1","2","210893","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:01mC9kFuC4HVuUJr2ZFqEO","The Game","Will And The People","Morning Sun","1","10","299026","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2nMGTJl2Ku8es0I3h3L8nq","Everest - Live","Public Service Broadcasting","Live at Brixton","1","17","391285","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4VXv6I3o6Kr7eEY9ccvopd","Music","John Miles","Rock","2","2","351200","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2r8pPFzumhelvYRuMysn8Z","King for a King - Live","Will Varley","Live at the Lighthouse","1","4","249000","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:59H9033UTet5CUpQqMw9BC","I'm Coming After You","Atomic Tom","The Moment","1","6","176640","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2Rz8xJFsP8a2PF1A2IpDqS","The Paper Trench","Admiral Fallow","Tree Bursts in Snow","1","2","211253","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0mXS04IRC9Zes37TkIrjgE","Coming Down That Road","The Deaf","Toot Whistle Plunk Boom!","1","4","215167","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1GT9xTmFT1FeYBoqzVJJXc","Yellow Brick Road","Raine Maida","The Hunter's Lullaby","1","3","187693","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1NnJQSLLWRdHvWu3ZrwRel","Semi Finalists","Paerish","Semi Finalists","1","5","223946","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7ws1xe17LjDmkqw9wba5WB","Lightning Tent","Wildlife","On The Heart","1","11","281120","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2OpddX4C2ipBHJueUwvQdV","Weddings and Wars - Live","Will Varley","Live at the Lighthouse","1","1","249032","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5m4yPaIFmcARlOWt7TK4Be","Far Away","Wolfmother","Cosmic Egg (Deluxe)","1","8","240160","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0xpdHDNQg8s2qz7V4ZyAhI","American Lights","Cazadores","Hyperion Days","1","4","235746","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6ESvbhUTNissVsZCcNZvH2","Skin And Bones","Ryan Keen","Room For Light","1","2","235093","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4SenxwCmSCIXfklUvmXyNc","The Fox, The Crow And The Cookie","mewithoutYou","It's All Crazy! It's All False! It's All A Dream! It's Alright","1","2","210906","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:088kwbiePJkILybae7mwAM","False Names","John Joseph Brill","False Names EP","1","1","241773","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6YHhixKdCGn0a2rqMDENaw","Coming Home","Kaiser Chiefs","Education, Education, Education & War","1","2","291186","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:66Avcq6c51vcMGXLzHH5d7","Bloodfeather","Highly Suspect","Mister Asylum","1","7","234093","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0JbWsz5FEJuSuWHF9FGVS5","Even Rats","The Slip","Eisenhower","1","2","333450","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:663Cn2Fc0UJZP8Jw7rW3Hl","Know My Name","Sunset Sons","Very Rarely Say Die","1","1","233586","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3pFObHefXAHl5BD9PMPvgg","Bubblegum","Mystery Jets","Curve Of The Earth","1","3","264946","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:1wVvqxJprh75ux98t12Sp9","The Siren","Graveyard","Hisingen Blues","1","9","360586","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7cGtfu1NryehQAJrnPfp6L","Just A Ride","The Virginmarys","King Of Conflict","1","3","195730","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:09mvZOJK5duC8sxKBYg3hQ","The Water Song","Kopek","Rise","1","5","187000","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0B5vI3ok1yHPXsBKQP1xZd","Captivate You","Marmozets","The Weird And Wonderful Marmozets","1","3","240666","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:45HAjqRWiNv6mMPw4NvZrU","Come Together","Gary Clark Jr., Junkie XL","Come Together","1","1","193714","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7aBAo2pO8LvrN8mGba7MvA","Icky Thump","The White Stripes","Icky Thump","1","1","254533","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3ZffCQKLFLUvYM59XKLbVm","Wake Me Up When September Ends","Green Day","American Idiot (Regular Edition)","1","7","285653","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0CS8pfaruqU1ykgmwLteRb","Up To No Good","The Hoosiers","The Secret Service","1","3","271253","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3NffoNqbynMP3cWyzdYmSR","Reconnect","Director","We Thrive on Big Cities","1","3","272573","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:7GqPWkDiEUdaMgXLYmiceW","Fake Love","FUCK ART, LET'S DANCE!","Atlas","1","5","270489","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2XWAPRiW50qgKBU1T7MfN7","We'll Live And Die In These Towns","The Enemy","We'll Live and Die In These Towns","1","5","235039","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5CmLKgrMukEl6MMxa4Fywm","Race To The Bottom","Dan Mangan","Unmake","1","3","190346","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4c5Fg1JXsN5cgqIzKd2MQI","When I'm Dead","Comet Kid","Halley","1","3","184400","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:2xJpphZ8Y4chNFPJpVf4D6","Nicknames & Lovers","Jack Moy","All Alone On A Monday","1","5","219960","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:0ZQYMP3hAzPACCEVHkZz1C","Is There a Ghost","Band of Horses","Cease To Begin","1","1","179666","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:4HLLKMmq6dDejelTc5SKXt","The Whale","Sue the Night","Mosaic","1","7","220967","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:5Iv28vS5JPEFryJnVunkwr","Once Upon a Time","Damn Seagulls","One Night At Sirdie's","1","6","235906","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:68HpQGY9tZic0d58ul7HDS","Televise This","New Cassettes","New Cassettes EP2","1","3","190548","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3yLaeajp3jUl6Xs8MCjxl5","Waking Lions","Pop Evil","Waking Lions","1","1","234837","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:47oMOlE4k2wROyvWLOszMU","When You Break","Bear's Den","Islands (Deluxe)","1","7","287053","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:16zCbEoFZIjGdeCMP9ZPKC","New Jerusalem","Bear's Den","Red Earth & Pouring Rain","1","5","252795","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:67rb8YOQ9YgEHZJ1762XRk","Broken Parable","Bear's Den","Red Earth & Pouring Rain","1","9","371808","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:3Qg5Omeyz2JDCdeYc7rI5m","Shave My Head","Sløtface","Sponge State","1","4","208629","spotify:user:1156541371","2018-01-18T18:55:41Z"
"spotify:track:6MxcxUUOjCqDXgAQFoh8np","Lonely one","Heroic","Home of the brave","1","11","227880","spotify:user:1156541371","2018-01-18T18:55:41Z"
